id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,analyzeVideo,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
9309,0,1,以下运算符按照优先顺序从高到低排序的结果是?( ) ①** ②/和// ③+和-,①②③,③②①,②③①,①③②,A,"①是幂运算符,优先顺序最高,②是除法运算符,优先顺序次之,③是加减法运算符,优先顺序最后.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-38/8489410653906493440.mp4?sign=e337529a609e16c5602486bb6fa82efd,"9,",2,0,0,运算符的优先级,0,0
9310,0,1,Python中乘法使用哪个符号?( ),×,*,**,+=,B,"在Python中,*是乘号;**是幂运算.选B.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-38/8489410653784858624.mp4?sign=694542d479a02cdd7ca372c731ab6ac8,"9,",1,0,0,运算符的运算,0,0
9311,0,1,Python中如何计算得到8除以3的余数?( ),8%3,8//3,8?3,8\3,A,%是求余运算;//是取整除运算;Python中没有?和\运算符;所以选A.,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-39/8489410655663906816.mp4?sign=525cd9fc12f4c0919f83a2ba05f3c68a,"9,",2,0,0,运算符的运算,0,0
9312,0,1,"在Python中,下面的赋值语句,正确的是?( )",x+y=10,x-2=2y,x=30,3y=x+1,C,"在Python赋值运算中,=左边的为变量,右边的为值;根据变量的命名原则,A B D都不符合变量命名,所以选C.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-39/8489410656330801152.mp4?sign=9d240ab99741ef60d66c3e0d8b353048,"9,",2,0,0,赋值运算符,0,0
9313,0,1,"在Python中,下列程序段的运行结果是?( ) a=2 b=3 print(a!=b)",True,False,0,a!=b,A,"2确实不等于3,a!=b是正确的,所有返回值是True.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-39/8489410657454874624.mp4?sign=76dd81d18cbf05472bf5aa299d8f9c63,"9,",1,0,0,比较运算符,0,0
9314,0,1,"假设a=True, b=False,那么a and b的结果是?( )",True,False,1,"a=True, b=False",B,"根据and运算规则,当and前面值为真时,返回的值时and运算的后面的值,即:False.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-39/8489410658109186048.mp4?sign=d1f9e571904da18ccc12eee7ba03cc2d,"9,",2,0,0,逻辑运算符,0,0
9315,0,1,"假设a=2,b=3,那么b * b - 2 * a的结果是?( )",3,5,-3,6,B,"根据题意,b * b - 2 * a可以替换成:3*3-2*2,所以是5.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-40/8489410659300368384.mp4?sign=75a91958eaf1ec25bc4f5a226c730d2f,"9,",2,0,0,运算符的运算,0,0
9316,0,1,"以下代码可以召唤出几只小海龟?( ) import turtle a=turtle.Turtle() b=turtle.Turtle() c=turtle.Turtle() a.forward(100) b.goto(100,100) c.goto(100,100)",1,2,3,4,C,"a = turtle.Turtle() b = turtle.Turtle() c = turtle.Turtle() 召唤了3个不同的海龟,分别命名为a,b,c.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-41/8489410663930880000.mp4?sign=3d236006016f98f3ea5e81f09c265882,"9,",3,0,0,turtle库,0,0
9317,0,1,"关于turtle库,下列说法不正确的是?( )",turtle.speed()可以设定画笔的运动速度,turtle.fillcolor()可以用来设置画布的背景颜色,"在海龟作图中,小海龟默认朝向屏幕的右方",turtle.pencolor()用来设置画笔的颜色,B,"除了B选项,其他都正确,背景色是用turtle.bgcolor()来设置的",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-41/8489410663272374272.mp4?sign=04b678b34025faf48a96d275ef887a81,"9,",3,0,0,turtle库,0,0
9318,0,1,"turtle.circle(100,360)是绘制一个什么样的图形?( )",半径为50的圆形,半径为100的圆形,半径为360的圆形,半径为180的圆形,B,"turtle.circle(100,360)第一个参数100代表的是半径,360是对应的弧度,是一个整圆.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-41/8489410665780568064.mp4?sign=dcf48af8b76bb637a4c419058e9f6ad1,"9,",2,0,0,turtle库的画笔体系,0,0
9319,0,1,"执行以下命令后,turtle的最新坐标是?( ) import turtle turtle.goto(-200,-200) turtle.forward(200) turtle.left(90) turtle.forward(200)","(-200,200)","(200,-200)","(0,0)","(0,200)",C,"运动之后最终又回到了原来的位置(0,0)",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-42/8489410668305539072.mp4?sign=0795481c0fa260a6f33e3bd965923580,"9,",2,0,0,turtle库,0,0
9320,0,1,下列哪个命令是逆时针旋转90度?( ),turtle.right(90),turtle.left(90),"turtle.goto(0,90)","turtle.goto(90,0)",B,"逆时针旋转为左转,所以选B",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-42/8489410667487649792.mp4?sign=6c7ee656fa729f55149d4f15f4ec1006,"9,",1,0,0,turtle库,0,0
9321,0,1,"在Python编程中,可以使用type()函数查看数据类型,运行print(type(""a"")),输出的结果是?( )",<class 'type'>,<class'str'>,<class 'int'>,语法错误,B,"""a""是字符串类型,所以返回的值是:",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-42/8489410669526081536.mp4?sign=e71911339c8ca9b53acf755303b7a1b1,"9,",1,0,0,float的定义,0,0
9322,0,1,"在Python的IDLE的两种不同开发模式中,下列说法正确的是?( )",脚本式编程环境运行结果更加准确,交互式编程环境运行结果更加准确,交互式编程环境运行前必须先保存相关的代码程序,脚本式编程环境运行前必须先保存相关的代码程序,D,"在Python的IDLE的两种不同开发模式,运行结果准确性是一致的,所以A和B错误;交互式编程环境下是直接给出运行结果,所以不用保存程序,因而C也是错误的.而脚本模式下,只有保存了程序才能运行.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-43/8489410673561001984.mp4?sign=7c164dd632a2de2ddde57b03a4d07d2e,"9,",1,0,0,编程环境,0,0
9323,0,3,"在编写较长的Python程序时,所有代码都不需要缩进,Python会自动识别代码之间的关系.( )",,,,,0,"Python程序必须按照层级进行缩进,Python是不会自动识别代码之间的关系的.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-43/8489410672768278528.mp4?sign=86b6d2584bd1d429675c70c87c00062f,"9,",,0,0,,0,0
9324,0,3,"Turtle库中,turtle.forward(10),指的是海龟前进10个像素的距离,方向随机.( )",,,,,0,"方向是海龟的方向,如果没有指定,则是默认方向:屏幕右边.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-43/8489410675557490688.mp4?sign=32db5b5ec4f360d64b3f4a3498f581f0,"9,",,0,0,,0,0
9325,0,3,"IDLE,Scratch都是Python语言的编程工具.( )",,,,,0,Scratch不是Python语言的编程工具.,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-44/8489410675842703360.mp4?sign=f404d491cfa42c02b827b297e4190c47,"9,",,0,0,,0,0
9326,0,3,"在Python中,如果a=2,b=3那么print(a and b)的输出的结果是False.( )",,,,,0,结果是3.,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-44/8489410677663031296.mp4?sign=61dd63bb2677f5748cf0c16a9c8a8e71,"9,",,0,0,,0,0
9327,0,3,"使用Turtle库时,fillcolor()函数的作用是设置填充颜色.( )",,,,,1,fillcolor()函数是设置填充颜色.,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-44/8489410678380257280.mp4?sign=efa21be21d0e0fcf7d68cbe3a74c76f8,"9,",,0,0,,0,0
9328,0,3,"在Python中, print()输出相关内容后默认会换行.( )",,,,,1,默认的print()语句是有换行.,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-44/8489410679735017472.mp4?sign=33cd8f7db05c0bf58dd0b454150f35bf,"9,",,0,0,,0,0
9329,0,3,str(10)运行结果是'10'.( ),,,,,1,"str()函数是将其他数据类型转换为字符串类型,所以输出的结构是有引号的.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-45/8489410680087339008.mp4?sign=694a5423c4a978e990364641a36d8d7f,"9,",,0,0,,0,0
9330,0,3,5*'A'运行结果为5A.( ),,,,,0,结果为5个A.,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-45/8489410681622454272.mp4?sign=56c237bbbb944f9b696b013ee432f2ed,"9,",,0,0,,0,0
9331,0,3,input()语句是用来输入一个指令.( ),,,,,0,"input()语句并不能输入一个指令,而是用来获取控制台的输入,返回的数据类型是字符串类型.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-45/8489410682104799232.mp4?sign=e845199c735ed2d4faa7cff0167af094,"9,",,0,0,,0,0
9332,0,3,"Python代码的缩进,在同一个程序中,同一级别缩进中,两个空格和四个空格不可以混合使用.( )",,,,,1,"同一个级别,缩进格式要一致,所以不能混用.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-50-45/8489410683275010048.mp4?sign=ad1e0246554fd275bf99f339b3ee232d,"9,",,0,0,,0,0
9333,1,4,"编写程序,绘制如图1所示的Z形图形,画笔宽度为20,起始位置为(-50,100),其他尺寸说明如图2所示.",,,,,"<p><span><strong>参考程序:</strong></span></p><p>import turtle</p><p>turtle.penup()</p><p>turtle.goto(-50,100)</p><p>turtle.pendown()</p><p>turtle.pensize(20)</p><p><span>turtle.color('red')</span><br><span>turtle.fd(200)</span><br><span>turtle.right(135)</span><br><span>turtle.color('green')</span><br><span>turtle.fd(280)</span><br><span>turtle.left(135)</span><br><span>turtle.color('blue')</span><br><span>turtle.fd(200)</span></p>","评分标准: (1)三条线段颜色正确,每一条1分;(共3分) (2)转动角度正确,每个角度2分;(共6分) (3)线段长度正确,每个线段1分;(共3分) (4)线条粗细正确,每一个线段1分;(共3分) (5)起始位置正确;(共1分) (6)有抬笔落笔命令.(各2分,共4分)",,"9,",,0,0,,0,0
9334,0,4,"正方形面积和周长计算 要求: (1)程序开始运行后,输入一个正方形的边长(整数); (2)程序会根据输入的边长数值,输出这个正方形所对应的周长和面积的值,并且注明哪个是周长,哪个是面积.",,,,,"<p><strong><span>参考程序:</span></strong></p><p>l=input(""请输入正方形的边长:"")<br>l=int(l)<br>c=4*l<br>s=l*l<br>print(""正方形周长的值为:"",c)<br>print(""正方形面积的值为:"",s)</p>",评分标准: (1)有输入语句;(2分) (2)有数据类型转换语句;(2分) (3)有输出语句;(2分) (4)有计算语句;(2分) (5)程序运行结果符合题目要求.(2分),,"9,",,0,0,,0,0
