id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,analyzeVideo,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
8776,0,1,下列选项中对于变量说法正确的是?( ),Test和test在程序中是同一个变量名,在变量名中加入字符 \ 也可以,任何保留字都不可以作为变量来使用,"命名变量时,一定要声明变量的数据类型才可以",C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-51/8489207618286608384.mp4?sign=9e25c30149cf2fa827326155865a7db6,"9,",2,0,0,变量及变量名,0,0
8777,0,1,"甲,乙,丙三个人在一起做作业,有一道数学题比较难,当他们三个人都把自己的解法说出来之后,甲说:""我做错了"".乙说:""甲做对了"".丙说:""我做错了"".在一旁的老师看到他们的答案并听了他们的意见后说:""你们三个人中只有一个人做对了,并且只有一个人说对了.""请问,他们三个人中到底谁做对了?( )",甲,乙,丙,都没有做对,C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-51/8489207619473596416.mp4?sign=7a1e389173977f20a108ba7e4dcb3c79,"9,",2,0,0,运算符和运算符运算,0,0
8778,0,1,"调用turtle库指令,不可以只是用一行并且是一个指令直接绘制的图形是?( )",圆形,等边三角形,正方形,直角三角形,D,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-52/8489207623407853568.mp4?sign=f6aa155fe8582bb12aef6f5bd2e9f6a5,"9,",3,0,1,turtle库的画笔体系,0,0
8779,1,1,"想要绘制如下所示图形,正确的是?( )","import turtleturtle.color(""red"")turtle.circle(100,180)turtle.done()","import turtle turtle.color(""red"") turtle.circle(180) turtle.done()","import turtleturtle.color(""red"")turtle.circle(100,270)turtle.done()","import turtle turtle.color(""red"") turtle.circle(100,360) turtle.done()",A,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-53/8489207626377420800.mp4?sign=cfbed77c9a0b5c38a507ee31080a759f,"9,",3,0,0,turtle库的画笔体系,0,0
8780,0,1,"要绘制一个内径(六个顶点到中心点的距离)为100的正六边形,横线处的代码应该是?( ) import turtle turtle.pendown() turtle.circle(___,___,___) turtle.penup() turtle.done()","100,90,6","50,90,6","100,360,6","100,6,360",C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-54/8489207630236180480.mp4?sign=59c39303e59efc2a94f8fccc8a19dd14,"9,",3,0,0,turtle库的画笔体系,0,0
8781,0,1,"小奇参加知识竞赛,晋级条件是语文成绩和数学成绩必须等于或高于90分,用程序描述,以下哪个条件语句才是正确的?( )",语文成绩>=90 and 数学成绩>=90,语文成绩==90 and 数学成绩==90,语文成绩<=90 and 数学成绩<=90,语文成绩>=90 or 数学成绩>=90,A,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-54/8489207631267979264.mp4?sign=14bf90da2cc6d61b92c1e5004fcb008a,"9,",2,0,0,比较运算符,0,0
8782,0,1,"运行指令3**2 > 2*3 and 6 < 5,请问根据运算的优先级,首先进行哪一部分的运算?( )",2>2,3**2,3 and 6,2*3,B,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-55/8489207636963844096.mp4?sign=c6f491b95d0c5e9323fd6e929c0c0759,"9,",3,0,0,运算符的优先级,0,0
8783,0,1,下列选项输出结果为False的是?( ),2>3 or 3<4,1.0==1,"""python""==""Python""",10>=10.0,C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-56/8489207641162342400.mp4?sign=78fced19ce9d0d59d139f84f7ceeed92,"9,",2,0,0,比较运算符,0,0
8784,0,1,"分别输入小明,小红,小李的期末数学成绩,想要计算三位同学的平均成绩并输出,下列选项正确的是?( )","a=int(input(""小明的数学成绩是:"")) b=int(input(""小红的数学成绩是:"")) c=int(input(""小李的数学成绩是:"")) print((a+b+c)//3)","a=int(input(""小明的数学成绩是:"")) b=int(input(""小红的数学成绩是:"")) c=int(input(""小李的数学成绩是:"")) print((a+b+c)/3)","a=input(""小明的数学成绩是:"") b=input(""小红的数学成绩是:"") c=input(""小李的数学成绩是:"") print((a+b+c)/3)","a=int(input(""小明的数学成绩是:"")) b=int(input(""小红的数学成绩是:"")) c=int(input(""小李的数学成绩是:"")) print((a+b+c)%3)",B,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-59/8489207653816557568.mp4?sign=190ded620621dca7179795bec94e0647,"9,",2,0,0,"input方法,print方法",0,0
8785,0,1,下列代码的运行结果是?( ) a=3 and 2 b=3 or 4 print(a+b),5,7,True,False,A,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-58/8489207647634153472.mp4?sign=e4d09ad542aee572e26df2388e5c5a79,"9,",2,0,0,逻辑运算符,0,0
8786,0,3,"在Python编程中,print的功能是将print()小括号的内容输出到控制台,比如:在Python Shell中输入print(北京,你好)指令,小括号内容可以输出到控制台.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-23-59/8489207652407271424.mp4?sign=79a5c999fa7b021852764b4fa99f11b7,"9,",,0,0,,0,0
8787,0,3,"在Python中为一个变量赋值就表明声明了该变量,变量的数据类型取决于赋值数据的类型,该变量不可以接收其它类型的数据.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-00/8489207656005984256.mp4?sign=7aa4aa8d260d40e66245c95e5f96587c,"9,",,0,0,,0,0
8788,0,3,"'88'是一个字符串类型数据,如果将单引号去掉,它就变成了整型数据,同理'python'也是一个字符串类数据,如果将单引号去掉,它也会变成整型数据.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-34-55/8489406697545359360.mp4?sign=1c1f1de371b7fbfc726138ab1b544ee3,"9,",,0,0,,0,0
8789,0,3,"在海龟画图中,turtle.forward(100)指令可以让小海龟向前走,turtle.backward(100)指令可以让小海龟向后走,同时小海龟的头会转向相反的方向.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-00/8489207658027638784.mp4?sign=88800b4797f9d6d6ff3c2b60502f6863,"9,",,0,0,,0,0
8790,0,3,文本编辑器既可以编写Python代码也可以运行Python代码.( ),,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-00/8489207658535149568.mp4?sign=3e30b9d6b1962d8e0b2838b40ac2d18a,"9,",,0,0,,0,0
8791,0,3,"print(int(12.67)),输出结果是13.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-01/8489207660338700288.mp4?sign=9f4a9dc48bbf873625ace50d4507db9b,"9,",,0,0,,0,0
8792,0,3,type(16/4)和type(8//2)的结果都是 .( ),,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-01/8489207661123035136.mp4?sign=1d94d932b0d6d1c6820267fabd26eb8c,"9,",,0,0,,0,0
8793,0,3,"input()指令,输入的数据都是以字符型来存储的.( )",,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-01/8489207661970284544.mp4?sign=d0498b8f13a6d072344e24476a02a506,"9,",,0,0,,0,0
8794,0,3,Turtle库中的setup()指令既可以设置画布的大小也可以设置画布的位置.( ),,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-02/8489207663455068160.mp4?sign=185915209ae95d3dd33fe7c160bd2d43,"9,",,0,0,,0,0
8795,0,3,"某同学在学习Python编程语言时,想要保存程序文件,文件命名必须采用小写英文字母且文件后缀必须为.py.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-12-20-24-02/8489207664327483392.mp4?sign=8fbd3d88fddd6884b62c803cffd2728b,"9,",,0,0,,0,0
8796,1,4,"小海龟最近正在学习中国传统文化,小海龟对传统节日元宵节特别感兴趣,元宵节作为中国传统节日又被称为灯节,小海龟为了庆祝元宵节,它想绘制一个彩色的荷花灯图形,如下图所示: 要求 : (1)彩色荷花灯由5个花瓣组成,画笔颜色为粉色(pink); (2)相邻花瓣的对称轴夹角的角度为30度(提醒同学们程序中的旋转角度可不一定是30度); (3)单个花瓣的弧度为90度,半径为70; (4)最左侧花瓣的上下两个线条中,上线条是小海龟左转105度后利用画圆工具绘制而成的; (5)最后小海龟隐藏.",,,,,"<p class=""MsoNormal""><span><strong>参考程序:</strong></span></p><p class=""MsoNormal"">import turtle</p><p class=""MsoNormal"">t=turtle.Pen()</p><p class=""MsoNormal"">t.pencolor(""<span>pink</span>"")</p><p class=""MsoNormal"">t.left(105)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(90)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(60)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(90)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(60)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(90)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(60)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(90)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(60)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(90)</p><p class=""MsoNormal"">t.circle(70,90)</p><p class=""MsoNormal"">t.left(60)</p><p class=""MsoNormal""><span>t</span>.hideturtle()</p>","评分标准: (1)导入海龟库正确;(2分) (2) 画笔颜色指令使用正确;( 2 分) (3) 最左侧花瓣与小海龟初始方向角度设置正确;( 2 分) (4) 花瓣弧度设置正确;( 3 分) (5) 花瓣半径设置正确;( 3 分) (6) 花瓣数量设置正确;( 2 分) (7) 有海龟隐藏指令;( 2 分) (8) 程序运行正常,运行结果与要求一致.( 4 分)",,"9,",,0,0,,0,0
8797,0,4,"小明同学积攒了一部分压岁钱想要用来购买书籍,已知一本书的单价是23元,请根据小明压岁钱的金额,编写程序计算最多可以购买多少本书,还剩多少压岁钱. 要求: (1)程序开始运行后,提示输入压岁钱数; (2)程序会根据输入的数字计算最多可以购买多少本书并计算剩余的压岁钱金额; (3)输出结果:可以购买XX本书,剩余XX元. 如:输入压岁钱100,输出:可以购买4本书,剩余8元.",,,,,"<table tag=""question"" is_child_question="""" id=""question_65629bd3-9e8a-4f61-bfcd-c182c962671d"" question_uid=""65629bd3-9e8a-4f61-bfcd-c182c962671d"" question_type_code=""program"" question_type_name=""编程题"" question_score=""10.00"" parent_question_uid="""" tag_question="""" class=""layui-table""><tbody><tr><td><p><span><strong>参考程序:</strong></span></p>m=int(input(""请输入小明的压岁钱金额:""))<br>n=m//23<br>s=m%23<br>print(""可以购买"",n,""本书"",""剩余"",s,""元"")&nbsp;<br></td></tr><tr><td></td><td></td></tr></tbody></table><br>",评分标准: (1) 有输入语句 ;(2分) (2) 有输出语句 ;(1分) ;输出语句符合题目格式要求 ;(1分) (3) 有类型转化语句 ;(2分) (4) 有计算语句 ;(2分) (5) 程序符合题目要求. (2分),,"9,",,0,0,,0,0
