id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,analyzeVideo,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
5391,0,1,"下列关于 Python 程序设计语言的说法,错误的是?","Python 语法简洁,清晰,并且具有丰富和强大的类库","Python 是一种面向对象,解释型计算机程序设计语言",Python 只能在 Windows 操作系统上使用,Python 的源程序以 .py 为扩展名,C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-46/8489409426258878464.mp4?sign=b7d49ce01f354e9eec7456ff8d3cdf35,"9,",2,0,0,编程环境,0,0
5392,0,1,"执行print('""10+20=""10+20')后,结果等于?",10+20=30,"""10+20""=30",报错,"""10+20=""10+20",D,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-46/8489409427257122816.mp4?sign=e24611ad92c64bfa458563f1593c17fd,"9,",2,0,1,"print方法,float的定义",0,0
5393,0,1,"Python 数据类型,下列说法不正确的是?",int 可以转换为 float 型,float 型不能转换为 int 型,int 代表的是整型,type() 函数可以查看变量的数据类型,B,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-47/8489409430151192576.mp4?sign=aca6810eb3b9cc09e25a284dea7fb098,"9,",2,0,0,"不同数据类型之间的转换,不同的数据类型",0,0
5394,0,1,下面哪个字符不能用做变量名?,the,is,yes,no,B,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-47/8489409430167969792.mp4?sign=7841d66aaeb949f172d2b9faa8fc3d84,"9,",2,0,0,变量及变量名,0,0
5395,0,1,下方代码绘制出的图形是哪个 ? ( ) import turtle turtle.color('green') turtle.circle(80) turtle.color('red') turtle.begin_fill() turtle.circle(30) turtle.end_fill(),,,,,D,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-47/8489409434089644032.mp4?sign=270f61257c7e49b75e799d002d66f400,"9,",2,0,0,turtle库的画笔体系,0,0
5396,0,1,print(1<2 and 3<2 or 3<4 and 'a'!='a' or not 2+3>=6) 的结果是?,False,True,2,1,B,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-48/8489409438296530944.mp4?sign=e207e71e73d9124ba88f5f1f603e1ac1,"9,",3,0,0,"逻辑运算符,运算符的运算",0,0
5397,0,1,"Turtle 库中,直接跳转到( x,y )点的命令是?","turtle.go(x,y)","turtle.setup(y,x)","turtle.goto(x,y)","turtle.forward(x,y)",C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-48/8489409437256343552.mp4?sign=f6c5f60889d9bab24f8d3df805a5f794,"9,",2,0,0,turtle库,0,0
5398,0,1,以下哪个是 Python 保存文件时的文件扩展名?,.yp,.py,.ppy,.yyp,B,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-49/8489409440037167104.mp4?sign=e57279d68c4d28fc854996baccf0150b,"9,",2,0,0,编程环境,0,0
5399,0,3,"变量名大小写是没有区分的,如变量名 stuname 和 StuName 是没区别的.",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-49/8489409441530339328.mp4?sign=0259ba4e15bafb526b56cd3113a3139a,"9,",,0,0,,0,0
5400,0,3,"Python 可以同一行显示多条语句,方法是在语句中间用分号"";""分开.",,,,,1,"正确,可以多条显示",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-49/8489409442369200128.mp4?sign=60013763d4f00e38b0525c0e7cbae0a8,"9,",,0,0,,0,0
5401,0,3,运行下列 Python 代码可以画出一个绿色的圆 import turtle turtle.penup() turtle.color('green') turtle.circle(50) turtle.pendown(),,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-50/8489409443539410944.mp4?sign=7ed1d312ba364c95f19f2f340cdd3126,"9,",,0,0,,0,0
5402,0,3,"在 Python 中输入 80/4//3, 计算结果为 6.0",,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-50/8489409444432797696.mp4?sign=388f33e63f4383e3d626055985de8f1e,"9,",,0,0,,0,0
5405,0,3,"turtle 库中,我们用 turtle.setup() 函数来设置画布大小,参数 width,height 为小于等于 1.0 的小数时,表示的是宽和高占据电脑屏幕的比例.",,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-50/8489409445196161024.mp4?sign=0d9ab12700f4ee977451e7a128728fa0,"9,",,0,0,,0,0
5406,0,3,"输入 print(7//2), 输出结果为 3.0",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-51/8489409446945185792.mp4?sign=933029d0debb51314ad2bdeba0203154,"9,",,0,0,,0,0
5407,0,3,"Python 语言会要求缩进,但是不严格缩进,也不影响代码运行",,,,,0,"Python 语言会严格要求缩进,如果不按照规定缩进,可能会出现语法错误甚至逻辑错误",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-51/8489409447205232640.mp4?sign=40cfc5c59d5f04b5bc3a955dd7362625,"9,",,0,0,,0,0
5409,0,3,"在 Python 中,对输入的数学比较运算式进行判断,当输入 ""3>=2"" 时(注:输入的内容不包含双引号), Python 运行的结果是"" True """,,,,,1,"Python 对输入的数学比较运算式进行判断,给出( True )或错( Fasle )的判断结果.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-51/8489409449205915648.mp4?sign=7ca6a290073366478ea2f7976c7bc5a2,"9,",,0,0,,0,0
5411,0,3,"IDLE 的交互式编辑窗口和脚本式编辑窗口之间的主要外观区别之一是:脚本式有 "">>>"" 命令执行提示符,而交互式没有.",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-51/8489409449331744768.mp4?sign=506b3ef7a72161ffbb397c0368b37567,"9,",,0,0,,0,0
5412,0,3,"在安装了 Python 环境的 PC 机上,可以在命令窗口中执行 C:>python script.py 来运行 python 程序( script.py 为文件名)",,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-45-51/8489409450753613824.mp4?sign=a4e7a8d81bbc45ec674bf99f2db2c111,"9,",,0,0,,0,0
5414,0,4,"描述: 假设孩子的身高完全由爸爸和妈妈的遗传因素决定,预测一下长大后孩子的身高是多少? 孩子获得了爸爸妈妈各一半的遗传基因,所以可以用以下公式计算孩子未来的身高.(单位:厘米) 孩子未来的身高 = (爸爸的身高 + 妈妈的身高 +13 乘以性别系数) /2 如果是 ""男孩"",性别系数值为"" 1 "";如果是""女孩"",则性别系数值为"" -1 "". 输入格式: 第一行输入一个数字,代表爸爸的身高 第二行输入一个数字,代表妈妈的身高 第三行输入一个数字( 1 或 -1 ),代表性别系数 (输入使用 input() ,并有相应提示信息) 输出格式: 输出孩子未来的身高. (输出使用 print() ,并有相应提示信息)",,,,,"<p class=""MsoNormal""><span>参考程序:</span>&nbsp;<font face=""宋体"">程序仅供参考,结果符合题意即可.</font></p><p class=""MsoNormal""><span>&nbsp;<font face=""宋体"">参考程序如下:</font></span></p><p class=""MsoNormal""><span><font face=""Calibri"">f=input(""</font><font face=""宋体"">请输入爸爸的身高</font><font face=""Calibri"">:"")</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">m=input(""</font><font face=""宋体"">请输入妈妈的身高</font><font face=""Calibri"">:"")</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">s=input(""</font><font face=""宋体"">请输入性别系数</font><font face=""Calibri"">:"")</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">f=float(f)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">m=float(m)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">s=float(s)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">h=(f+m+13*s)/2</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">print(""</font><font face=""宋体"">孩子未来的身高</font><font face=""Calibri"">:"",h,""(</font><font face=""宋体"">厘米</font><font face=""Calibri"">)"")</font></span></p>","( 1 )有输入语句并且有清楚的提示字符串; ( 每个一分,共 3 分) ( 2 )有输出语句并且按照题意输出; (2 分) ( 3 )有类型转化语句; (2 分) ( 4 )有计算语句; (2 分) ( 5 )程序运行结果符合题目要求. (1 分)",,"9,",,0,0,,0,0
5415,0,4,"要求:如图所示绘制四个圆 ( 1 )海龟的初始位置的坐标为( 0 , 0 ); ( 2 )绘制第 1 个左上方的圆形,半径为 40 ; ( 3 )绘制第 2 个左下方的圆形,半径为 40 ; ( 4 )海龟由初始位置坐标( 0 , 0 )移动至坐标( 80 , 0 ); ( 5 )绘制第 3 个右上方的圆形,半径为 40 ; ( 6 )绘制第 4 个右下方的圆形,半径为 40 ;",,,,,"<p class=""MsoNormal""><span>参考程序:</span></p><p class=""MsoNormal""><span><font face=""Calibri"">import turtle</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">turtle.circle(40)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">turtle.circle(-40)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">turtle.forward(80)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">turtle.circle(40)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">turtle.circle(-40)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">turtle.done()</font></span></p>",评分标准: ( 1 )海龟初始位置在画布中心( 2 分) ( 2 )可以正确绘制第 1 个左上方的圆( 4 分) ( 3 )可以正确绘制第 2 个左下方的圆( 4 分) ( 4 )海龟移动到正确的位置( 2 分) ( 5 )可以正确绘制第 3 个右上方的圆( 4 分) ( 6 )可以正确绘制第 4 个右下方的圆( 4 分),,"9,",,0,0,,0,0
