id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,analyzeVideo,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
8174,0,1,"涛涛家一共有爸爸,妈妈,涛涛三个人,涛涛爸爸比涛涛妈妈大2岁,比涛涛大25岁,今年全家年龄加在一起是54岁,那么涛涛爸爸,涛涛妈妈,涛涛今年的年龄分别是?( )","28,26,1","25,27,2","27,25,2","30,28,5",C,"假设涛涛爸爸今年x岁,那么涛涛妈妈x-2岁,涛涛x-25岁,x+x-2+x-25=54,最终算出来涛涛爸爸是27岁,涛涛妈妈是25岁,涛涛是2岁. 还有一种方式,直接把数据带回到题目逻辑当中,会发现只有C项符合题目要求.",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-04/8489410256617824256.mp4?sign=9fd0eb6c20f443e47e047fa4c44302bc,"9,",2,0,0,运算符和运算符运算,0,0
8178,0,1,print(9//2)的结果是?( ),5.0,4.0,4,5,C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-02/8489410251328806912.mp4?sign=2fd9ff1115cc45aacdef9cfc118e2b0b,"9,",1,0,1,运算符的运算,0,0
8192,0,1,下列代码的运行结果是?( ) a=1 A=True print(a==A),False,True,1,程序运行错误,B,"本题考核True和1的关系,在python中,非0和非空为True,所以True和1是相等的.本题主要有几个知识点干扰,一个是大小写干扰,一个是比较运算符==和赋值=的干扰",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-03/8489410255682494464.mp4?sign=5e88a13419dbcf2b6da1b3a8d40abf9c,"9,",2,0,0,比较运算符,0,0
8193,0,1,下列代码运行的结果是?( ) num='5'*'5' print(num),25,"5, 5, 5, 5, 5",'5' * '5',"报错,无法运行.",D,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-04/8489410258282962944.mp4?sign=8cbcff3df89405abf409fafc4cb6bba9,"9,",1,0,1,"print方法,float的定义",0,0
8195,0,1,turtle库中left()函数里面填写的参数是?( ),长度,时间,角度,像素,C,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-04/8489410259067297792.mp4?sign=43efaccfab2e11768b11c3d169499526,"9,",1,0,0,turtle库,0,0
8196,0,1,123%101的结果是多少?( ),22,23,123,101,A,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-04/8489410260413669376.mp4?sign=548f39b158778e7bcd42be9399bfb7f1,"9,",2,0,0,运算符的运算,0,0
8202,0,1,下列代码段执行后a的值为字符串的是?( ),a= int('4.5'),"a= float(""4"")",a= int(float('4.5')),a= str(4.5),D,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-06/8489410266159865856.mp4?sign=593a7be81e09501e84f3a20d810112b4,"9,",1,0,0,赋值运算符,0,0
8217,0,1,"a=2,b=6,print(a>b)的结果是?( )",False,True,32,5,A,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-06/8489410264905768960.mp4?sign=3a6e0f353aab8ac4186acf05b7a2dfd1,"9,",1,0,0,比较运算符,0,0
8218,0,1,"假设a=2,b=1,c=a and b,那么c的值是?( )",3,1,2,0,B,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-07/8489410269225902080.mp4?sign=2e3c411d455bb823a3fcbbc62739c221,"9,",2,0,0,逻辑运算符,0,0
8219,0,3,"在Python语言中,""=="" 表示赋值,(变量)==(表达式),将该式右边的表达式计算后的结果值赋给左侧变量.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-07/8489410269745995776.mp4?sign=c392e3f70b5ad614ce8a3970ce93e8a8,"9,",,0,0,,0,0
8220,0,3,"x,y=y,x可以实现x和y值的互换.( )",,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-07/8489410271666987008.mp4?sign=372f11e0055f58c60a547eff09fb294d,"9,",,0,0,,0,0
8221,0,3,DZXh 与 DZXH 是两个不同的变量.( ),,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-07/8489410272933666816.mp4?sign=6bdac6a3d5d91d2e0a62b004a17d86e7,"9,",,0,0,,0,0
8222,0,3,"turtle 是 Python 中的一个模块,想要使用这个模块需要通过 input( "" turtle "" ) 导入使用的模块.( )",,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-08/8489410273885773824.mp4?sign=879e30ea8a7e6b25cfe64fb68dd0b7ae,"9,",,0,0,,0,0
8223,0,3,IDLE编辑器只能运行单行语句 .( ),,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-08/8489410274699468800.mp4?sign=9f519c8a1197a0b2c42e2f59a4c3477c,"9,",,0,0,,0,0
8224,0,3,运行语句intstr=9将报错 .( ),,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-09/8489410277450932224.mp4?sign=bf83da857bf3e43e6d691d1112c2dfb2,"9,",,0,1,,0,0
8225,0,3,"已知a='123.6',我们可以使用int(a)将字符串'123.6'转换成数值123.6 .( )",,,,,0,"int()命令只能转换整型,'123.6'这种需要用float()命令来转换成浮点型",https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-09/8489410278709223424.mp4?sign=cfb8c7d64ff4090f98587cfaecab7201,"9,",,0,0,,0,0
8226,0,3,不可以在同一台计算机上安装多个Python版本.( ),,,,,0,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-09/8489410279317397504.mp4?sign=8956c101aefa8beba001913cee0d5c31,"9,",,0,0,,0,0
8227,0,3,Python3.x 中input()函数的返回值是字符串.( ),,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-09/8489410280449859584.mp4?sign=322416fd06c1a23df165b9772cb8c67e,"9,",,0,1,,0,0
8228,0,3,运行turtle.left(120)的命令是逆时针旋转120度.( ),,,,,1,,https://minio.liankexue.cn/npsc-common-bucket/default/2024-06-13-09-49-10/8489410281561350144.mp4?sign=3328c03f43ac84a4292b7e0bfadd5e66,"9,",,0,0,,0,0
8229,0,4,"问题描述: 生活水平的提高和儿童健康体质并没有齐头并进,肥胖率的上升,体检合格率的下降,足以引起社会和家长对孩子健康发育的重视.本程序旨在帮助家长运用标准身高体重计算公式了解孩子是否符合标准(适用于2-12岁儿童). 按足岁年龄计算: 儿童的标准身高=年龄×5+75(厘米) 儿童的标准体重=年龄×2+8(公斤) 输入格式: 输入一个数字,代表该儿童的足岁年龄. (输入使用input(),并有相应提示信息) 输出格式: 输出该儿童的标准身高和体重值. (输出使用print(),分两行输出,并有相应提示信息) 由于技术原因,平台不支持eval计算(系统会报错),如有使用,阅卷老师会人工处理.",,,,,"<p><strong><span>参考程序:</span></strong></p><p><span>&nbsp;&nbsp;<span><strong>&nbsp;&nbsp;</strong></span></span><span>&nbsp; age=input(""请输入儿童的足岁年龄:"")</span><br><span>&nbsp; &nbsp; &nbsp; age=eval(age)</span><br><span>&nbsp; &nbsp; &nbsp; h=age*5+75</span><br><span>&nbsp; &nbsp; &nbsp; w=age*2+8</span><br><span>&nbsp; &nbsp; &nbsp; print(""该儿童的标准身高应为:"",h,""(厘米)"")</span><br></p><p>&nbsp; &nbsp; &nbsp; print(""该儿童的标准体重应为:"",w,""(公斤)"")</p><p><strong>说明:</strong><br><span>&nbsp; 1.参考程序仅供参考,学生可以有多个解决方法.如果学生使用格式输出的方式,只要结果符合要求即为正确.</span><br><span>&nbsp; 2.建议将每一个考生的程序最少运行测试一次.</span></p>","评分标准: (1)有输入语句并且有清楚的提示字符串;(1分) (2) 有输出语句并且按照题意输出;(2分) (3) 有类型转化语句;(1分) (4) 有计算语句;(两个各2分,共4分) (5) 程序符合题目要求.(2分)",,"9,",,0,0,,0,0
8230,1,4,"要求: １.画一个边长为400的正方形,然后将其平均分割成4份,分割线相交于一点,形成一个田字格,效果如下图: 2.正方形的边框为黑色,分割线的颜色为红色; 3.分割线的交点为画布的中心; 4.最后海龟要隐藏.",,,,,"<p><strong><span>参考程序:</span></strong></p><p>import turtle<br>#绘制边长为400的正方形<br>turtle.penup()<br>turtle.goto(-200,-200)<br>turtle.down()<br>turtle.forward(400)<br>turtle.left(90)<br>turtle.forward(400)<br>turtle.left(90)<br>turtle.forward(400)<br>turtle.left(90)<br>turtle.forward(400)<br>turtle.left(90)<br>#绘制4条分割线<br>turtle.pencolor(""red"")<br>turtle.penup()<br>turtle.goto(-200,0)<br>turtle.down()<br>turtle.goto(200,0)<br>turtle.penup()<br>turtle.goto(0,-200)<br>turtle.down()<br>turtle.goto(0,200)<br><br>#隐藏海龟<br>turtle.hideturtle()<br>turtle.done()</p>","评分标准: (1) 导入海龟库正确:(2分) (2) 有前进命令;(2分) (3) 有转动90°命令;(2分) (4) 有颜色工具;(2分) (5) 有移动坐标命令;(2分) (6) 坐标计算准确,能绘制出正方形2分,分割线2分; (4分) (7) 有隐藏海龟命令;(2分) (8) 程序正常运行,运行结果和要求一致.(4分,根据不符合要求的多少扣分,一般一项不符合扣1分,如果多项不符合要求,最多扣除4分)",,"9,",,0,0,,0,0
