id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
6108,0,1,"x = min('5678'),下列选项中语法错误的一项是? ( )","print(max(float(x),7,6))","print(max(ord(x),7,6))","print(max(bin(x),7,6))","print(max(int(x),7,6))",C,,"12,",2,0,0,核心内置函数,0,0
6111,0,1,"print(max(int(x),7,6))",all (()),any(['0']),"any((0,))","all(['a','b'])",C,,"12,",2,0,0,核心内置函数,0,0
6114,0,1,以下表达式的值为True的是? ( ),bool([]),bool(None),"bool(""False"")",bool(range(0)),C,,"12,",2,0,0,核心内置函数,0,0
6117,0,1,"print(divmod(22,7))的运行结果是? ( )",3.0,3,"[3,1]","(3,1)",D,,"12,",2,0,0,核心内置函数,0,0
6120,0,1,下列表达式的结果与其他三项不相同的是? ( ),abs(-3.4),round(abs(-3.4)),abs(round(-3.4)),"min(round(3.4),round(3.8))",A,,"12,",2,0,0,核心内置函数,0,0
6123,0,1,"关于ascii()函数,描述不正确的是? ( )",ascii()返回一个对象的字符串,ascii()返回一个对象的ASCII码的值,ascii()的返回值的类型必然是字符串,"ascii(1)的结果是""1""",B,,"12,",2,0,0,核心内置函数,0,0
6128,0,1,"下列关于表达式的计算结果,不正确的是? ( )","bool(2*3-0)的值为""True""","bool(2*3-2)的值为""True""","bool(2*3-3)的值为""True""","bool(2*3-6)的值为""True""",D,,"12,",2,0,0,算法基础,0,0
6130,0,1,"下列输出结果为""1+2+3=6""的是? ( )",print(1+2+3=6),"print(1+2+3,'=6')","print(1,2,3,sep='+','=6')","print(1,2,3,sep='+',end='=6')",D,,"12,",2,0,0,核心内置函数,0,0
6131,0,1,下列函数能创建一个新的列表的是? ( ),sorted(),list(),dict(),set(),B,,"12,",2,0,0,列表,0,0
6135,0,1,"关于算法的说法,下列说法正确的是? ( )","采用顺序查找算法,一定能找到数据",算法必须有输入和输出,对分查找算法不需要对数据进行排序,顺序查找算法不需要对数据进行排序,D,,"12,",2,0,0,算法基础,0,0
6140,0,1,"有如下列表a=[8,7,9,6,3,8],采用冒泡排序进行降序排序,请问第2趟排序之后的结果是? ( )","[9,8,7,6,8,3]","[8,9,7,8,6,3]","[9,8,7,8,6,3]","[9,8,8,6,7,3]",C,"第一趟的结果:[8,9,7,6,8,3],第二趟的结果:[9,8,7,8,6,3].","12,",2,0,0,冒泡算法,0,0
6142,0,1,"有如下列表a=[8,7,9,6,3,8],采用选择排序进行升序排序,请问第2趟排序之后的结果是? ( )","[7,8,6,3,8,9]","[3,6,9,7,8,8]","[7,6,3,8,8,9]","[3,6,7,8,8,9]",B,,"12,",2,0,0,列表,0,0
6143,0,3,"在Python中,0x10010转化为十进制数是18.",,,,,0,,"12,",,0,0,,0,0
6144,0,3,"hex(int('12',16))的结果是'0x18'.",,,,,0,,"12,",,0,0,,0,0
6146,0,3,"在Python中,可以使用下面代码读取文件中的数据到列表. f = open('city.csv','r') name = f.read().strip('\n').split(';') f.close()",,,,,1,"也可以用分号做为切片依据,但得到的name结果为:列表中只有一整个字符串元素.","12,",,0,0,,0,0
6147,0,3,"在Python中open('city.csv','r')命令的作用是以只读方式打开文件名为city的csv格式文件.",,,,,1,,"12,",,0,0,,0,0
6148,0,3,"在Python中,向csv文件中写入数据时,用逗号合并列表name中的元素,可以使用f.write(','.join(name)+'\n')语句(f为文件对象名).",,,,,1,,"12,",,0,0,,0,0
6150,0,3,"try-except-else-finally异常处理结构中,不论try程序段中的语句有没有错误,finally程序段中的语句都会得到执行.",,,,,1,,"12,",,0,0,,0,0
6151,0,3,"在Python中,执行print(ascii(ord('A')+12))语句,打印一个整型数值结果.",,,,,0,,"12,",,0,0,,0,0
6152,0,3,"在Python中,sorted()函数可以实现对列表中数据的排序,但排序后不改变原列表中数据的位置.",,,,,1,,"12,",,0,0,,0,0
6153,0,3,"在Python中,表达式divmod(26,10) 的输出结果为(2,6)或(3,-4).",,,,,0,,"12,",,0,0,,0,0
6155,0,3,"在Python中,chr(ord('b')-32)语句的功能是将小写字母b转换为大写字母B.",,,,,1,,"12,",,0,0,,0,0
6157,0,4,"明明请你帮忙寻找100-999之间的所有""水仙花数"",并统计个数.""水仙花数""是指一个三位数各位数字的立方和等于该数本身. 例如:153=1*1*1+5*5*5+3*3*3.要求输出结果如下所示: 153 370 371 407 请编程实现上述功能,补全代码. for i in range(   ①   ): x=i a=x % 10 x= (   ②   ) b=x % 10 c=x // 10 if (   ③   ): print(i)",,,,,"<p>参考程序:</p><p><br></p><p>for i in range(100, 1000):</p><p><br></p><p>&nbsp; &nbsp; x = i</p><p>&nbsp; &nbsp; a = x % 10</p><p>&nbsp; &nbsp; x = x // 10</p><p>&nbsp; &nbsp; b = x % 10</p><p>&nbsp; &nbsp; c = x // 10</p><p>&nbsp; &nbsp; if (a * a * a + b * b * b + c * c * c == i):</p><p>&nbsp; &nbsp; &nbsp; &nbsp; print(i)</p><div><br></div>",,"12,",,0,0,,0,0
6159,0,4,"查找""支撑数"".在已知一组整数中,有这样一种数非常怪,它们不在第一个,也不在最后一个,而且刚好都比左边和右边相邻的数大,你能找到它们吗? 输入一个数组,输出每个支撑数的数值以及它们在数组中位置编号. 示例: 输入: 1 3 2 4 1 5 3 9 7 10 8 23 85 43 输出: 3   2 4   4 5   6 9   8 10   10 85   13 请编写程序实现上述功能,补全代码. s=input() x=s.split(' ') a=[] for i in range(0,len(x)): a.append(int(   ①   ) b=[] c=[] n=0 for i in range(1,   ②   ): if (a[i]>a[i-1] and   ③   ): b.append(a[i]) c.append(   ④   ) for i in range(   ⑤   ): print(b[i],' ',c[i])",,,,,"<p>参考程序:</p><p><br></p><p>s=input()</p><p><br></p><p>x=s.split(' ')</p><p>a=[]</p><p>for i in range(0,len(x)):</p><p>&nbsp; &nbsp;a.append(int(x[i]))</p><p>b=[]</p><p>c=[]</p><p>for i in range(1, len(a)-1):</p><p>&nbsp; &nbsp;if (a[i]&gt;a[i-1] and a[i]&gt;a[i+1]):</p><p>&nbsp; &nbsp; &nbsp; b.append(a[i])</p><p>&nbsp; &nbsp; &nbsp; c.append(i+1)</p><p>for i in range(len(b)):</p><p>&nbsp; &nbsp;print(b[i],' ',c[i])&nbsp;</p>",,"12,",,0,0,,0,0
6161,1,4,"请读取某班级语文学科的成绩文件score.txt的数据,数据内容如下图显示: 下列代码实现了读取数据并对每个成绩从小到大排序后并输出,请你补全代码. with open('/data/   ①   ', 'r') as f: list = f.readlines() for i in range(0, len(list)): list[i] = list[i].strip('\n') list[i]=  (  ②  ) (  ③  ) print(list) f.close",,,,,"<p><span>	</span>标准答案:</p><p>参考程序:</p><p><br></p><p>with open('/data/score.txt', 'r') as f:</p><p>&nbsp; &nbsp; list = f.readlines()</p><p>for i in range(0, len(list)):</p><p>&nbsp; &nbsp; list[i] = list[i].strip('\n')</p><p>&nbsp; &nbsp; list[i]=int(list[i])</p><p>list.sort()</p><p>print(list)</p><p>f.close</p>",,"12,",,0,0,,0,0
