id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
3580,0,1,"下列程序运行后的输出结果是? for i in reversed(range(10, 0, -2)): print(i,end="" "")",2 4 6 8 10,0 2 4 6 8 10,12345678910,9 8 7 6 5 4 3 2 1 0,A,"range(10, 0, -2)产生的是10 8 6 4 2 , reversed可以反转列表的顺序.","12,",2,0,0,核心内置函数,0,0
3581,0,1,"有如下列表 1=[10,1,9,6,3,4],采用冒泡排序进行升序排序,请问第一趟排序之后的结果是?","[1,3,9,6,10,4]","[1,9,6,3,4,10]","[1,6,3,4,9,10]","[1,3,4,6,9,10]",B,"本试题考查采用冒泡排序的算法原理,根据排序的方法给出正确的答案","12,",2,0,0,冒泡算法,0,0
3582,0,1,"表达式max(3,min(5,1,7))的结果是?",1,3,5,7,B,"先进行最小值运算min(5,1,7),结果是1,再执行最大值运算max(3,1),结果是3.","12,",2,0,0,核心内置函数,0,0
3583,0,1,"set() 函数通过交集,差集,并集等关系删除重复数据,创建一个无序不重复元素集. 下列程序执行结果正确的是? x=set(""中国"") y=set(""美国"") print(x & y )",{'中国'},{'美国'},{'中美国'},{'国'},D,,"12,",2,0,0,核心内置函数,0,0
3584,0,1,下列不能用于异常处理结构中捕获特定类型的异常的语句是?,try-else语句,try-except语句,try-except-else语句,try-except-finally语句,A,"python的异常处理结构有:try...except结构 ,try ...except...else结构 ,带有多个except的try结构,try...except...finally结构等.","12,",2,0,0,异常处理,0,0
3585,0,1,下列表达式的结果不为10的是?,"sum([1,2,3,4])","sum((1,2,3),4)","sum([1,2,3],4)","sum([1,2],[3,4])",D,sum() 方法对序列进行求和计算.,"12,",2,0,0,核心内置函数,0,0
3586,0,1,"表达式divmod(40,3)的结果是?","13,1","(13,1)",13,1,B,"divmod(x,y)函数用来计算x和y的除余结果,返回两个值,分别是: x与y的整数除,即x//y, 以及x与y的余数,即x%y. 返回的两个值组成了一个元组类型,即小括号包含的两个元素(x//y, x%y).40//3=13, 40%3=1,故答案为B","12,",2,0,0,核心内置函数,0,0
3587,1,1,"小明想对列表 arr = [5, 33, 21, 67, 39, 73, 7, 43 ] 中的数值进行升序排序,于是他编写了 "" 选择排序 "" 程序, 在调试程序的过程,他故意将循环的次数改成了固定值,如下图所示.请问,现在这个程序执行之后 print(arr) 打印出的结果应该是?","[5, 7, 21, 33, 39, 43, 67, 73]","[5, 7, 21, 33, 39, 73, 43,67]","[5, 7, 21, 67, 39, 73, 33, 43]","[5, 7, 21, 33, 39, 73, 67, 43]",D,"本题考查学生对选择排序算法的理解.循环的参数设为 range(0,4),是只循环了4次,所以正确答案是选项D.","12,",2,0,0,核心内置函数,0,0
3588,0,1,"要表示 10种不同的信息,需要的二进制位数至少为?",2,3,4,5,C,"n位二进制可以表示2的n次方种信息,故至少要4位.","12,",2,0,0,"编码,数制",0,0
3589,0,1,"下列代码的输出结果是? for i in range(1,6): if i%4== 0: continue else: print(i,end ="","")","1,2,3,","1,2,3,4,","1,2,3,5,","1,2,3,5,6,",C,"for循环依次将1~5赋给i,i从1,2,3,4.5依次变化,当1%4==0时,结束本次循环进入下一循环;反之输出i的值,故输出结果为:1,2,3,5,.本题选择C选项.","12,",2,0,0,循环,0,0
3590,0,1,"以下关于算法以及算法的描述,错误的是?",算法必须要在有限的步骤内完成,算法每个步骤的含义必须是确切的,"算法必须有输入,但可以没有输出","算法可以没有输入,但必须要有输出",C,算法必须要有输出,"12,",2,0,0,算法基础,0,0
3591,0,1,"八进制 10与十六进制10相加,其对应的十进制数是?",20,26,24,18,C,将对应的八进制和十六进制转换为十进制相加.,"12,",2,0,0,"编码,数制",0,0
3592,0,1,"下列代码的输出结果是? d ={"" 大海 "":"" 蓝色 "","" 天空 "":"" 灰色 "","" 大地 "":"" 黑色 ""} print(d["" 大地 ""])","""大地""",大地,"""黑色""",黑色,D,"在 Python中,字典是存储可变数量键值对的数据结构,通过字典类型实现映射,通过键访问值.","12,",2,0,0,字典,0,0
3593,2,1,"假设 city.csv 文件内容如下,那么下列代码的输出结果是? f=open(""city.csv"",""r"") ls=f.read().split("","") f.close() print(ls)","['巴哈马','巴林','孟加拉国','巴巴多斯\n白俄罗斯','比利时','伯利兹']","['巴哈马','巴林','孟加拉国','巴巴多斯','白俄罗斯','比利时','伯利兹']","['巴哈马,巴林,孟加拉国,巴巴多斯,白俄罗斯,比利时,伯利兹']","['巴哈马','巴林','孟加拉国','巴巴多斯','\n','白俄罗斯','比利时','伯利兹']",A,"在 Python中,split()方法通过指定分隔符对字符串进行切片,返回分隔后的字符串列表.以spit(""."")方法从CSV文件中获得内容时,无法去除换行符.'巴巴多斯\n白俄罗斯'作为一个列表元素出现,最后输出列表故选A选项.","12,",2,0,0,文件和数据处理,0,0
3594,0,1,下列代码的输出结果是? lis=list(range(4)) print(lis),"[0,1,2,3,4]","[0,1,2,3]","0,1,2,3,","0,1,2,3,4",B,"用中括号([])表示列表类型,也可以通过list(x)函数将集合或字符串类型转换成列表类型.此代码生成列表lis=[0,1,2,3],最后通过print()函数输出.本题选B选项.","12,",2,0,0,"列表,核心内置函数",0,0
3595,0,3,"int('0x25',16)语句和int('25',16)语句都能实现将十六进制数0x25转换成十进制数的功能.",,,,,1,"int('0x25',16)语句和int('25',16)语句都可以实现转换.","12,",2,0,0,int函数,0,0
3596,0,3,"使用 open()函数打开'food.csv'文件后,返回的是列表.",,,,,0,"在 Python中使用open()函数打开文件,并返回一个文件对象,然后通过文件对象对文件进行读写操作.","12,",2,0,0,open()函数,0,0
3597,0,3,"数据可分为一维数据,二维数据和多维数据",,,,,1,"数据可分为一维数据,二维数据和多维数据","12,",2,0,0,"编码,数制",0,0
3598,0,3,语句 try-except-finally中finally语句无论异常是否发生都必须执行的语句.,,,,,1,"无论 try语句中是否抛出异常,finally中的语句一定会被执行","12,",2,0,0,异常处理,0,0
3599,0,3,"CSV文件的每—行是一维数据,可以使用Python中的列表类型表示.",,,,,1,"CSV文件的每—行是一维数据,读取数据时使用逗号分隔存放在列表中.","12,",2,0,0,文件和数据处理,0,0
3600,0,3,二进制数 1010111转换为十六进制数是 A7,,,,,0,二进制数 1010111转换为十六进制数是57.,"12,",2,0,0,"编码,数制",0,0
3601,0,3,"abs()函数的功能是将对小数进行取整,abs(-2.3)的运行结果是2.",,,,,0,abs()函数的功能是求绝对值.abs(-2.3)的运行结果是2.3.,"12,",2,0,0,abs函数,0,0
3602,0,3,chr()函数用于将对象转换成字符串,,,,,0,"chr() 用一个范围在 range(256)内的(就是0~255)整数作参数,返回一个对应的字符","12,",2,0,0,chr()函数,0,0
3603,0,3,"enumerate() 函数将字符串,列表,元组,字典等组合为索引序列,同时列出数据和数据下标.",,,,,1,,"12,",2,0,0,enumerate()函数,0,0
3604,0,3,"senson=[""春"",""夏"",""秋"",""冬""] senson.remove(""秋"") print(senson) 执行上面程序,结果为 ['春', '夏', '冬']",,,,,1,,"12,",2,0,0,列表,0,0
3605,0,4,"一个四位数,如果在它的左边加一个数字 8 ,就可以得到一个五位数;如果在它的右边加一个数字 6 ,就可以得到另一个五位数, 这两个五位数的和是 121410 .请问原来这个四位数是多少? 现在请你编写程序,求出这个四位数. 补全下面的代码: for a in range( ① ): for b in range( ② ): for c in range(0,10): for d in range(0,10): if ( ③ )+( ④ ) == 121410: print(a,b,c,d)",,,,,"<p class=""p""><span>for a in range(1,10):</span><span><o:p></o:p></span></p><p class=""p""><span>for b in range(0,10):</span><span><o:p></o:p></span></p><p class=""p""><span>for c in range(0,10):</span><span><o:p></o:p></span></p><p class=""p""><span>for d in range(0,10):</span><span><o:p></o:p></span></p><p class=""p""><span>if (80000+a*1000+b*100+c*10+d)+(a*10000+b*1000+c*100+d*10+6) == 121410:</span><span><o:p></o:p></span></p><p class=""p""><span>print(a,b,c,d)</span><span><o:p></o:p></span></p><p class=""p""><span>&nbsp;#<font face=""宋体"">其中答案</font><font face=""Calibri"">③</font><font face=""宋体"">和</font><font face=""Calibri"">④</font><font face=""宋体"">可互换.</font></span><span><o:p></o:p></span></p>","评分标准: ①1,10 ( 2 分 ) ②0,10 ( 2 分 ) ③80000+a*1000+b*100+c*10+d ( 3 分 ) ④a*10000+b*1000+c*100+d*10+6 ( 3 分 )","12,",,0,0,,0,0
3606,1,4,"请读取文件 /data/subways.csv 的数据,数据内容如下图显示: 下列代码实现了读取 "" 学号 "" 和 "" 身高 "" 信息,输出 "" 身高 "" 达到 120 的学号,请你补全代码. import csv with open('/data/ ① ') as f: rows = list( csv.reader (f)) for row in rows[1:]: if(int(row[1])>=120): print( ② )",,,,,"<p class=""p""><span>参考程序:</span></p><p class=""p""><span>import csv</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>with open('/data/subways.csv') as f:</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>rows = list( csv.reader (f))</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>for row in rows[1:]:</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>if(int(row[1])&gt;=120):</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>print(row[0])</span><span><o:p></o:p></span></p>",评分标准: ① subways.csv ( 2 分) ② row[0] ( 2 分),"12,",,0,0,,0,0
3607,0,4,"有一组数据 [0,20,0,4,31]存放在nums中,请将列表中的所有零移动到列表尾. nums=[0,20,0,4,31] initLen = ① i=0 j=0 while i ＜initLen: if ② : ③ = nums[i] j+=1 i+=1 ④ =( len(nums)-j)*[0] print( ⑤ )",,,,,"<p class=""p""><span>nums=[0,20,0,4,31]</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>initLen = len(nums)</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>i=0</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>j=0</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>while i<initlen:< span=""""><span><o:p></o:p></span></initlen:<></span></p><p class=""MsoNormal""><span>if nums[i]!=0:</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>nums[j]= nums[i]</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>j+=1</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>i+=1</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>nums[j:]=( len(nums)-j)*[0]</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>print(nums)</span><span><o:p></o:p></span></p>",①len(nums) ( 3 分) ② nums[i]!=0 ( 4 分) ③ nums[j] ( 3 分) ④ nums[j:] ( 3 分) ⑤ nums ( 3 分),"12,",,0,0,,0,0
