id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
10845,4,1,"关于语句 f=open(r""c:\ 计算 .txt"",'w') ,下列描述不正确的是?( )",f 是变量,'w' 以写方式打开文件,"如果文件""计算 .txt ""不存在,不会报错","如果文件""计算 .txt ""内原来有内容,将不会被覆盖",D,"如果文件""计算 .txt ""内原来有内容,将会被覆盖.","12,",2,0,0,文件和数据处理,0,0
10846,4,1,"小明用插入排序算法,编写了如下代码,对列表 arr 中的数值进行排序, 请问,代码中红色①处,应填写什么代码?( ) arr = [9, 3, 7, 5, 1, 6, 8, 4, 2] for i in range(1, len(arr)): key = arr[i] j = i-1 while j >=0 and key < arr[j] : arr[j+1] = ① j = j - 1 arr[j+1] = key print ("" 排序后的数组 :"",arr)",arr[i],arr[j-1],arr[i+1],arr[j],D,"本题为经典的插入排序算法,题中需要补充的代码,就是数值位置互换的代码,所以正确答案是选项 D ,也就是 arr[j] .完整的原始代码如下: arr = [9, 3, 7, 5, 1, 6, 8, 4, 2] for i in range(1, len(arr)): key = arr[i] j = i-1 while j >=0 and key < arr[j] : arr[j+1] = arr[j] j = j - 1 arr[j+1] = key print ("" 排序后的数组 :"",arr)","12,",3,0,0,排序算法,0,0
10847,4,1,"列表 a 中全是整数,小明想将其中所有奇数都增加 1 ,偶数不变,于是编写了如下代码. 请问红色①处,代码应该是?( ) a = [1,2,3,4,5,6,7,8,9,10] for x in range(len(a)): if ① != 0: a[x] = a[x]+1 print(a)",a[x] /2,a[x] ^ 2,a[x] *2,a[x] % 2,D,"本题代码中, for 循环从 a 列表中取出值,交给 if 语句进行判断,如果除以 2 的余数不等于 0 ,就是奇数,则当前值 +1 ,若等于 0 则值不变.取余数的运算符是 % ,所以正确答案是 D .","12,",2,0,0,列表,0,0
10848,4,1,"小明用冒泡排序算法编写了一段程序,请问程序中红色标记的 ①处,应该填写什么代码?( ) a = [8,4,2,11,3,9] n = len(a) for i in range(0, n): for j in range(0, n-i-1 ): if a[j]>a[ ① ]: a[j],a[j+1] = a[j+1],a[j] print(a)",j-1,j+1,n-1,n+1,B,"本题考查学生对冒泡算法循环位置的理解,标准答案为选项 B .本程序完整代码如下: a = [8,4,2,11,3,9] n = len(a) for i in range(0, n): for j in range(0, n-i-1): if a[j]>a[j+1]: a[j],a[j+1] = a[j+1],a[j] print(a)","12,",3,0,0,冒泡算法,0,0
10849,4,1,"divmod(-10,3) 返回值是?( )","(-3,1)","(-4,2)","(-4,-2)","(-3,-1)",B,"divmod(a,b) 函数可以返回 a 除以 b 的商和余数,余数的符号由第二个参数的符号决定,在这个例子中, -10 除以 3 的商为 -4 ,余数为 2 .因此,正确的答案是 B. (-4,2) .","12,",3,0,0,核心内置函数,0,0
10850,4,1,下列代码的结果是?( ) set_a = set('happy') set_b = set('java') set_c = set_a-set_b c = list(set_c) print(c),"{'h', 'p', 'y'}",['a'],"['v', 'y', 'h', 'p', 'j', 'a']","['y', 'h', 'p']",D,"首先, set_a 包含字符 'happy' , set_b 包含字符 'java' .然后,通过 set_a-set_b 操作取得两个集合的差集,即 set_c = set_a - set_b .这将从 set_a 中移除在 set_b 中出现的元素,因此 set_c 将包含字符 'h', 'p', 'y' .最后,将 set_c 转换为列表 c ,并打印输出 c .所以输出结果是 ['y', 'h', 'p'] .","12,",3,0,0,"核心内置函数,字符串,列表",0,0
10851,4,1,"给定列表 nums = [1, 2, 3, 4, 5, 6] ,以下哪个选项返回 True ?( )",not all(nums),any(nums),not (all(nums) and any(nums)),not (all(nums) or any(nums)),B,"not all(nums) 返回 True 的条件是列表中至少有一个元素为 False . any(nums) 返回 True 的条件是列表中有元素为 True .给定列表 `nums = [1, 2, 3, 4, 5, 6]` ,所有元素都是非零的正整数,因此 any(nums) 返回 True, 所以此题选择 B 选项.","12,",2,0,0,"核心内置函数,列表",0,0
10852,4,1,"在Python中print(tuple(range(0,8,3)))语句,执行的结果是?( )","(0,3,6)","(0,2,4,6)","(0,1,2,3,4,5,6,7)","(0,4)",A,"range()函数可以生成一个整数序列,其中的参数分别表示起始值,终止值和步长.在这个例子中,range(0, 8, 3)生成的序列是0, 3, 6,然后使用tuple()函数将其转换为元组,最终输出结果为(0, 3, 6),所以此题选A.","12,",2,0,0,核心内置函数,0,0
10853,4,1,"下列关于map()函数的代码,其运行结果是?( ) res=map(str,[3, 6, 8, 4, 5]) print(list(res))",'36845',"[3, 6, 8, 4, 5]","[6, 12, 16, 8,10]","['3', '6', '8', '4', '5']",D,"map()函数将第一个参数(这里是str)作用于第二个参数(这里是列表[3, 6, 8, 4, 5])的每个元素上,返回一个可迭代对象.在这个例子中,str函数将每个数字转换为字符串,所以最终的结果是一个包含字符串的列表['3', '6', '8', '4', '5'].使用list()函数将可迭代对象转换为列表.","12,",2,0,0,"核心内置函数,列表",0,0
10854,4,1,"下列程序运行结果是?( ) a=int(min(""2345"")) b=int(max(""14693"")) c=b+a print(c)",11,243,729,6561,A,"min(""2345"") 返回的是字符串中 ASCII 码最小的字符,即 ""2"" ,转换成 int 类型为 2 ; max(""14693"") 返回的是字符串中 ASCII 码最大的字符,即 ""9"" ,转换成 int 类型为 9 ; b+a ,结果为 11 .","12,",2,0,0,核心内置函数,0,0
10855,4,1,以下哪个函数可以将字符转换为ASCII码?( ),ascii(),ord(),chr(),encode(),B,"ord()函数可以将字符转换为ASCII码,而ascii()函数则是将对象转换为ASCII码表示的字符串.chr()函数则是将ASCII码转换为字符,而encode()函数则是将字符串编码为指定格式的字节串.","12,",3,0,0,核心内置函数,0,0
10856,4,1,以下哪个值在 bool 函数中会被解释为 False ?( ),0,1,-1,-2,A,"在bool函数中,除了0以外的所有数值都会被解释为True,而0则会被解释为False.因此选项A中的0会被解释为False.","12,",2,0,0,核心内置函数,0,0
10857,4,1,以下哪个选项描述了 abs() 函数的返回值类型?( ),int,float,bool,"不确定,取决于输入参数类型",D,"abs() 函数的返回值类型取决于输入参数的类型.如果输入参数是整数或浮点数,则返回值也是整数或浮点数;如果输入参数是复数,则返回值是该复数的模长,即一个非负实数.因此,选项 D 是正确的.","12,",2,0,0,核心内置函数,0,0
10858,4,1,"给定一个整数列表 nums ,如何使用 sum 函数计算列表中所有元素的和,并返回结果?( )",sum(nums),sum[nums],"sum(nums,[])","sum(nums,())",A,"选项 A 中使用了 sum 函数来计算整数列表 nums 的和. sum 函数接受一个可迭代对象作为参数,并返回所有元素的和.选项 B 中使用了中括号 [] 来调用 sum 函数,这是错误的语法使用.选项 C 中的第二个参数是一个空列表 [] ,在 sum 函数中并没有这种用法.选项 D 中的第二个参数是一个初始值 0 ,但 sum 函数在没有指定初始值时,默认为 0 ,因此该参数可以省略.因此,答案为 A. sum(nums) .","12,",2,0,0,"核心内置函数,列表",0,0
10859,4,1,"以下哪个选项描述了程序的输出结果?( ) fruits = ['apple', 'banana', 'orange'] for i, fruit in enumerate(fruits): print(i, fruit)","(0, 'apple') (1, 'banana') (2, 'orange')",apple 0 banana 1 orange 2,0 apple 1 banana 2 orange,"('apple', 0) ('banana', 1) ('orange', 2)",C,"程序中使用了enumerate()函数来遍历一个包含水果名称的列表,并将每个元素的索引和值分别存储在i和fruit中.在循环体中,使用print()函数将i和fruit打印出来.因此,输出结果为""0 apple, 1 banana, 2 orange"".因此,选项C是正确的.","12,",3,0,0,"核心内置函数,列表",0,0
10860,4,3,十六进制 3C 转换成八进制为 74 .( ),,,,,1,"十六进制 3C 转换为十进制为 60 ,再转换成八进制为 74 .","12,",,0,0,,0,0
10861,4,3,"异常处理结构中,如果 try 程序段中出现了运行错误的语句,那么每一个 except 程序段都会被运行.( )",,,,,0,"如果 try 程序段中出现了运行错误的语句,那么会根据错误的具体情况,进入对应的 except 程序段,不会把每个 except 程序段都执行.","12,",,0,0,,0,0
10862,4,3,"下面程序,将产生一个 ""动物 .csv "" 的文件.( ) c=[' 老虎 ',' 狗 ',' 狮子 ',' 大象 '] f=open(' 动物 .csv','w') f.write(','.join(c)+'\n') f.close()",,,,,1,考核将列表对象输出为 CSV 格式文件.,"12,",,0,0,,0,0
10863,4,3,"使用 open() 函数打开 'food.csv' 文件后,返回的是元组.( )",,,,,0,"在 Python 中使用 open() 函数打开文件 , 并返回一个文件对象 , 然后通过文件对象对文件进行读写操作.","12,",,0,0,,0,0
10864,4,3,"f=open(r""c:\ 字符串 .txt"",'w') f.write('Eden\nOrion\nPhoenix\n') f.close() 上面的程序,能在原来文件的基础上添加三行字符串.( )",,,,,0,"考核将包含多个换行符的字符串写入文件,但是重新生成文件,不会在原来文件的基础上添加三行字符串.","12,",,0,0,,0,0
10865,4,3,"abs() 函数的功能是获取参数的绝对值,例如 abs(-3.14) 的运行结果是 -3 .( )",,,,,0,abs(-3.14) 的运行结果是 3.14 .,"12,",,0,0,,0,0
10866,4,3,"print(type({""name"":""Alice"",""age"":25})==dict) 结果为 True .( )",,,,,1,"在这个例子中, {""name"": ""Alice"", ""age"": 25} 是一个字典,其中 ""name"" 和 ""age"" 是键, ""Alice"" 和 25 是对应的值.使用 type() 函数可以获取一个对象的类型, type({""name"": ""Alice"", ""age"": 25}) 的结果是 dict ,与 dict 进行比较的结果是 True .","12,",,0,0,,0,0
10867,4,3,"format() 函数可以指定变量的类型,精度,对齐方式等格式选项,从而生成不同的字符串,如: ""{:.2f}"".format(3.1415926) 的结果为 ""3.14"" .( )",,,,,1,"format() 函数可以通过格式化字符串来指定变量的类型,精度,对齐方式等格式选项,从而生成不同的字符串.在这个例子中, ""{:.2f}"" 表示将浮点数格式化为保留两位小数的字符串,所以 3.1415926 会被格式化为 ""3.14"" .因此正确.","12,",,0,0,,0,0
10868,4,3,"使用 open() 函数打开一个已存在的文件时,如果指定的模式为 ""w"" ,则会清空该文件中的内容.( )",,,,,1,"因为 ""w"" 模式表示写入模式,如果文件已经存在,那么打开文件时会将文件指针指向文件的开头,然后开始写入新的内容,这样就会覆盖掉原有的内容.所以此说法正确.","12,",,0,0,,0,0
10869,4,3,"二进制数在末尾加个 "" 0 "",等于这个数乘以 2 .( )",,,,,1,"二进制末尾加 0 ,则是把二进制中每个数扩大 2 倍. 例如 (11)2=21+20; 末尾加入 0 后是 110, 22+21 =2*(21+20)","12,",,0,0,,0,0
10870,4,4,"整数问题 给定一个十进制整数 n ,求出从 1 到 n 的所有整数中出现"" 1 ""的个数. 例如, n ＝ 2 时, 1 , 2 出现 1 个"" 1 "". n ＝ 12 时, 1 , 2 , 3 , 4 , 5 , 6 , 7 , 8 , 9 , 10 , 11 , 12 ,出现 5 个"" 1 "". 现编写一个程序,实现如下功能:输入整数 n ,执行程序后,输出该范围内出现"" 1 ""的个数.请完善程序. n=int(input(' 请输入整数: ')) ① i=1 while ② : x=i while x>0: if ③ : count=count+1 x//=10 ④ print(n,' 范围内 1 的个数有: ',count)",,,,,"<p class=""MsoNormal""><span>标准答案:</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>参考程序:</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">n=int(input('</font><font face=""宋体"">请输入整数:</font><font face=""Calibri"">'))</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">count=0</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">i=1</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">while&nbsp;i&lt;=n:</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">x=i</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">while x&gt;0:</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">if&nbsp;x%10==1:</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">count=count+1</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">x//=10</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">i=i+1</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">print(n,'</font><font face=""宋体"">范围内</font><font face=""Calibri"">1</font><font face=""宋体"">的个数有:</font><font face=""Calibri"">',count)</font></span><span><o:p></o:p></span></p>",评分标准: ( 1 ) count=0 或等效答案;( 2 分 ) ( 2 ) i<=n 或等效答案;( 2 分 ) ( 3 ) x%10==1 或等效答案;( 3 分 ) ( 4 ) i=i+1 或等效答案.( 3 分 ),"12,",,0,0,,0,0
10871,4,4,"偶数排序 下列程序将数列中的偶数按从小到大顺序输出,请你补全代码. def even(x): return  x%2==0   # 自定义函数 even, 判断 x 是否为偶数 c=[3,7,1,18,9,12,5,2,22,10] n= ① h=[] for i in ② : for j in range(0,n-i-1): if ③ : c[j],c[j+1]= ④ for i in range(0,n-1): h=filter( ⑤ ,c) ans=list(h) print(ans)",,,,,"<p class=""MsoNormal""><span>参考程序:</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">def even(x):</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">return&nbsp;&nbsp;&nbsp;&nbsp;x%2==0</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">c=[3,7,1,18,9,12,5,2,22,10]</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">n=len(c)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">h=[]</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">for i in&nbsp;range(0,n-1):</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">for j in range(0,n-i-1):</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">if&nbsp;&nbsp;c[j]&gt;c[j+1]:</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">c[j],c[j+1]=c[j+1],c[j]</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">for i in range(0,n-1):</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">h= filter(even,c)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">ans=list(h)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">print(ans)</font></span><span><o:p></o:p></span></p>","( 1 ) len(c) 或等效答案;( 3 分) ( 2 ) range(0,n-1) 或等效答案;( 3 分) ( 3 ) c[j]>c[j+1] 或等效答案;( 3 分) ( 4 ) c[j+1],c[j] 或等效答案;( 3 分) ( 5 ) even 或等效答案.( 4 分)","12,",,0,0,,0,0
10872,4,4,"食堂问卷调查 学校食堂为了提高服务质量,让老师和同学们更好地投入工作和学习,对同学们开展了问卷调查,调查项目共 5 项 ( 即 5 个问题 ) ,每个项目有 A , B , C 三个选项,同学们每题可选一项,学校后勤管理的李老师对调查结果进行了收集整理,并存放在 ""myd.csv"" 文件中 ( 部分数据如图所示 ), 现在需要分析同学们对这 5 个项目的答题情况,统计出每个项目选 ""A"" 的情况.李老师用 Python 编写了以下代码,输出结果如下图 , 请你完善划线处. import csv with open(""/data/ ① "")as f: cont=list(csv.reader(f)) qk={"" 第 1 题 "":0,"" 第 2 题 "":0,"" 第 3 题 "":0,"" 第 4 题 "":0,"" 第 5 题 "":0} for row in cont[ ② ]: for i in range( len(row)): if row[i]== ③ : qk["" 第 ""+str(i+1)+"" 题 ""]+=1 for i in range(5): print("" 第 ""+str(i+1)+"" 题选 A 的人数为: ""+str(qk["" 第 ""+str(i+1)+"" 题 ""]))",,,,,"<p class=""MsoNormal""><span><font face=""Calibri"">import csv</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">with open(""/data/myd.csv"")as f:</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">cont=list(csv.reader(f))</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">qk={""</font><font face=""宋体"">第</font><font face=""Calibri"">1</font><font face=""宋体"">题</font><font face=""Calibri"">"":0,""</font><font face=""宋体"">第</font><font face=""Calibri"">2</font><font face=""宋体"">题</font><font face=""Calibri"">"":0,""</font><font face=""宋体"">第</font><font face=""Calibri"">3</font><font face=""宋体"">题</font><font face=""Calibri"">"":0,""</font><font face=""宋体"">第</font><font face=""Calibri"">4</font><font face=""宋体"">题</font><font face=""Calibri"">"":0,""</font><font face=""宋体"">第</font><font face=""Calibri"">5</font><font face=""宋体"">题</font><font face=""Calibri"">"":0}</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">for row in cont[1:]:&nbsp; &nbsp; &nbsp;#</font><font face=""宋体"">或者</font><font face=""Calibri"">1:len(cont)</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">for i in range( len(row)):</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">if row[i]=='A':&nbsp; &nbsp; #</font><font face=""宋体"">或者</font><font face=""Calibri"">""A""</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">qk[""</font><font face=""宋体"">第</font><font face=""Calibri"">""+str(i+1)+""</font><font face=""宋体"">题</font><font face=""Calibri"">""]+=1</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">for i in range(5):</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span><font face=""Calibri"">print(""</font><font face=""宋体"">第</font><font face=""Calibri"">""+str(i+1)+""</font><font face=""宋体"">题选</font><font face=""Calibri"">A</font><font face=""宋体"">的人数为:</font><font face=""Calibri"">""+str(qk[""</font><font face=""宋体"">第</font><font face=""Calibri"">""+str(i+1)+""</font><font face=""宋体"">题</font><font face=""Calibri"">""]))</font></span><span><o:p></o:p></span></p>","( 1 ) myd.csv 或等效答案;( 1 分) ( 2 ) 1: 或者 1:len(cont) 或等效答案;( 1 分) ( 3 ) 'A' 或者 ""A"" 或等效答案.( 2 分) 本题考查了对 csv 文件的操作和数据处理能力,同时也考查了枚举算法思想. with 语句打开文件,处理结束后会自动关闭被打开的文件 , 参数对象为对应的文件名"" myd.csv "" ; 由于在 CSV 文件中,第一行为标题行,因此统计从第二行开始也就是索引 1 开始切片,②处应该填写行切片 1 :或者 1 : len(cont); 从外循环来看, row 表示每一行内容,内循环变量 i 则表示每一列的列索引号,即分别取 0~4 ,那么 row[i] 则表示每道题的具体答案,因为要统计 A 选项的人数,因此③处应该是判断是否选"" A "",对选 A 的题目,字典中相应的值递增 1 .","12,",,0,0,,0,0
