id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,examDots,difficultyLevel,weType,isMySubject,knowledgeNames,answerStatus,compileEnvironment
5022,0,1,"alist=['cat','bat','cat','hat','cat'] , 执行下列代码,输出的结果是? alist.remove('cat') print(alist)","['cat','bat','cat','hat','cat']","['bat','cat','hat','cat']","['bat','hat']","['cat','bat','cat','hat']",B,,"10,",4,0,0,可变序列-列表,0,0
5023,0,1,"以下创建字典的方法,正确的是?","d={ 学号 ,001, 姓名 , 张三 , 成绩 ,98}","d={' 学号 ':'001',' 姓名 ':' 张三 ',' 成绩 ':98}","d={' 学号 ','001',' 姓名 ',' 张三 ',' 成绩 ',98}",d={' 学号 ':'001';' 姓名 ':' 张三 ';' 成绩 ':98},B,,"10,",3,0,0,字典,0,0
5024,0,1,"以下代码输出的结果是? for i in ""Python"":       if i == ""t"" or i == ""o"": continue print(i,end="""")",Pyhn,Python,Pyt,Pytho,A,"continue 的意思是 "" 继续 "" ,所以可以理解为:跳过本次循环的剩余代码,但循环还要继续运行","10,",5,0,0,"分支结构,循环结构",0,0
5025,0,1,"对于字典 dic={1:2,'3':'d','sex':1,4:{'No':1,'name':'Mike'}},len(dic) 的值是?",3,4,5,6,B,,"10,",3,0,0,字典,0,0
5026,0,1,"对于元组 tup=(1,2,3,4,5) 执行的操作非法的是?",len(tup),max(tup),min(tup),tup[1] = 6,D,,"10,",3,0,0,不可变序列-元组,0,0
5027,0,1,"水果店促销每斤苹果 5 元,如果购买六斤及六斤以上还可以打八折,小红去买苹果,下面的哪一个的 Python 程序语句可以帮小红算一下她买苹果得花多少钱(具体购买斤数由小红输入)?","x=input(""请输入斤数:"") if x<6: y=5*x else: y=5*x*0.8 print(y)","x=eval(input(""请输入斤数:"")) if x<6: y=5*x else: y=5*x*0.8 print(y)","x=eval(input(""请输入斤数:"")) if x<6: y=5*x*0.8 else: y=5*x print(y)","x=input(""请输入斤数:"") if x<6: y=5*x*0.8 else: y=5*x print(y)",B,"根据题意,当斤数x<6时,钱数y=5*x,否则,y=5*x*0.8,则以下答案正确. x=eval(input(""请输入斤数:""))#input()输入的是str类型,不能直接进行计算,所以需要eval()进行转换. if x<6: y=5*x else: y=5*x*0.8 print(y)","10,",4,0,0,分支结构,0,0
5028,0,1,"执行下列代码后,运行结果是? s=""垃圾分类"" i=len(s) while i>=0: print(s[i-1]) i=i-1",类 分 圾 垃,垃 圾 分 类,垃 圾 分 类 垃,类 分 圾 垃 类,D,"掌握字符串长度函数的使用,理解元素索引值的变化","10,",5,0,0,"字符串,循环结构",0,0
5029,0,1,"在列表 a 中存放 1-100 之间所有的奇数,可以有多种方法,以下哪种方法是错误的?","a=list(range(1,100,2))","a=range(1,101,2)",a=[] i=1 while i<100: a.append(i) i+=2,"a=[] for i in range(1,100,2): a.append(i)",B,range,"10,",4,0,0,可变序列-列表,0,0
5030,0,1,"若 li=list(range(1,10,2)) ,则 print(li) 的结果是?","[0,2,4,6,8,10]","[1,3,5,7,9]","[1,2,3,4,5,6,7,8,9,10]","[0,2,4,6,8]",B,掌握 range 函数以及 list 类型转换函数的使用,"10,",4,0,0,可变序列-列表,0,0
5031,0,1,"已知 a=['a','b'] , b=[7,8,9] ,如果 c=a*2+b ,那么列表 c 是?","['a','b','a','b',7,8,9]","['a','b',2,7,8,9]","['a','b',7,8,9,'a','b']","['a','b','a','b',7,8,9,7,8,9]",A,"本题知识点是列表的连接和重复列表元素,根据题意 A 选项是正确答案","10,",4,0,0,可变序列-列表,0,0
5032,0,1,"已知 a=[1,2,3,4,5,6,7] ,则 a[0:-2] 的的值是?","[1,2,3,4,5,6]","[2,3,4,5,6]","[1,2,3,4,5]","[2,3,4,5]",C,"本题的知识点是列表的通用操作,访问指定索引范围,按题目的意思是访问第一到倒数第二个元素(但不包含倒数第二个),所以选择 c","10,",3,0,0,可变序列-列表,0,0
5033,0,1,以下语句不正确的是?,dict={1:'a'},a={'name':'bob'},e={[1]:' 篮球 '},c={'school':' 精英小学 '},C,"定义字典时,键和值是文本时,需要使用引号.字典键不可以使用列表","10,",5,0,0,字典,0,0
5034,0,1,"关于 break 的作用,以下说法正确的是?",按照缩进跳出当前层语句块,"暂停该语句后面的循环内容,跳转到循环开始位置开始下一轮循环",跳出当前层 for/while 循环,跳出所有 for/while 循环,C,,"10,",4,0,0,循环结构,0,0
5035,0,1,"若 s=(1,'a',[1,2]) ,则 len(s) 的值为?",错误,2,3,4,C,"理解元组的元素,掌握求元组长度的函数","10,",3,0,0,不可变序列-元组,0,0
5036,0,3,"while 循环和 for-in 循环一样,都明确了循环的次数.",,,,,0,while 循环时条件循环,"10,",3,0,0,循环结构,0,0
5037,0,3,"可以使用 ""+"" 和 ""-"" 来连接与删除字符串.",,,,,0,字符串的运算,"10,",3,0,0,字符串,0,0
5038,0,3,不同类型的元素可以存储在同一个列表中.,,,,,1,,"10,",3,0,0,可变序列-列表,0,0
5039,0,3,"循环结构中的 continue 语句的功能是中断当前循环的执行,进入下一轮循环条件是否满足的判断.",,,,,1,"循环结构中的 break 语句的功能是中断当前循环的执行,跳出循环结构; continue 语句的功能是中断当前循环的执行,进入下一轮循环条件是否满足的判断.因此,说法正确.","10,",4,0,0,循环结构,0,0
5040,0,3,ESC 可以用于 Python 跳出循环.,,,,,0,"break 语句可以跳出 for 和 while 的循环体.如果你从 for 或 while 循环中终止,任何对应的循环 else 块将不执行. continue 语句被用来告诉 Python 跳过当前循环块中的剩余语句,然后继续进行下一轮循环.","10,",3,0,0,循环结构,0,0
5041,0,3,"按照顺序执行下面的代码,以下命令都是合法的. list1=[1,2,3] list1[2]=4 tuple1=(1,2,3) tuple1[0]=0",,,,,0,,"10,",3,0,0,"可变序列-列表,不可变序列-元组",0,0
5042,0,3,"Python 列表,元组,字典都属于有序序列,都可以用索引进行访问.",,,,,0,"字典是映射,不是序列","10,",3,0,0,基本数据类型,0,0
5043,0,3,"message1='Hello' ,则 message1.append('world') 的值为 'Hello world' .",,,,,0,,"10,",5,0,0,字符串,0,0
5044,0,3,"元组一旦创建,其中的元素就不能再被修改了.",,,,,1,理解 Python 中的元组的概念的特点,"10,",3,0,0,不可变序列-元组,0,0
5045,0,3,"运行以下程序,结果是一条由9行单个的#组成的图案. i=0 while i<10: i=i+1 print('#')",,,,,0,应该是 10 个 #,"10,",4,0,0,循环结构,0,0
5046,0,4,"日期转换 编写一个程序,实现用户输入一个日期,格式为 "" 月 / 日 / 年 "" ,如输入 '05/21/2021' ,程序输出日期为 'May 21,2021' . 1 至 12 月的英文名称如下: January , February , March , April , May , June , July , August , September , October , November , December .",,,,,"<p class=""MsoNormal""><b><span><font face=""宋体"">参考程序:</font></span></b><span>&nbsp;

#<font face=""宋体"">说明:程序仅供参考,考生可以有多种解决方法.</font></span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
datestr=input('Enter a date(mm/dd/yyyy):')&nbsp; &nbsp;</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
monthstr,daystr,yearstr=datestr.split('/')</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
months=['January','February','March','April','May','June','July','August','September','October','November','December','']</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
monthstr=months[int(monthstr)-1]</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
	print('The date is:'+monthstr,daystr+',',yearstr)&nbsp;</span></p>","评分细则: 1 )定义一个变量接受输入的日期;( 1 分) 2 )能够把年月日分离出来;( 3 分) 3 )把输入的月份转变为英文名称(原题已给出每个月的英文名称,所以如果程序中的英文名称错误,有一处错误扣 0.1 分);( 4 分) 4 )输出转换后的结果.( 2 分)","10,",,0,0,,0,0
5047,1,4,"图形的循环美 设计一个海龟绘图程序,程序效果如下图(要求:海龟从里往外绘制图形,线条初始长度为 20 ,相邻两条边相差 4 (每一个线条均比前一个线条长 4 ),线条颜色为红色,总共边数至少 80 条以上(为了便于程序调试,建议不超过 120 条).",,,,,"<p class=""MsoNormal""><b><span><font face=""宋体"">参考程序:</font></span></b><span>&nbsp;

</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
	import turtle

</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
turtle.pencolor(""red"")</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
turtle.speed(6)</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
length=20</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
jd=90</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
i=1</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
while i&lt;=100:</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
&nbsp; &nbsp; turtle.forward(length)</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
&nbsp; &nbsp; turtle.left(jd)</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
&nbsp; &nbsp; length=length+4</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
	&nbsp; &nbsp; i=i+1

</span><span><o:p></o:p></span></p><p class=""MsoNormal""><span>
	turtle.done()&nbsp;</span><span><o:p></o:p></span></p>",评分细则: 1 )导入海龟模块( 2 分) 2 )设置画笔颜色( 2 分) 3 )设置初始长度 20 ( 2 分) 4 )实现 80 次以上的循环设计( 6 分) 5 )实现每次线条长度加 4 ( 3 分) 6 )实现程序效果( 5 分),"10,",,0,0,,0,0
