id,version,type,title,optionA,optionB,optionC,optionD,answer,analyzeContent,weType,isMySubject,answerStatus,compileEnvironment
1940302560631627777,0,1,"小明的班级有8个同学,每个人身上贴了一个不同的数字, 现在要举办一场""快速排序比赛"",规则如下: (1)设置两个变量i, j,排序开始时,i=0,j=N-1 . (2)以第一个元素作为关键数据,将其赋值给key, 即key = A[0] . (3)从j开始向前搜索,即由后向前搜索(j--), 找到第一个小于key的值A[j],将A[j]与A[i]交换. (4)从i开始向后搜索,即由前向后搜索(i++),找到第一个大于key的值A[i], 将A[i]与A[j]交换. (5)重复第(3),(4)步骤,直到i==j; (6)分成的前后两组数据,分别再按(1)~(5)递归排序,直到全部数据有序排列. 初始队伍顺序:[5, 3, 9, 1, 7, 2, 8, 6] 请问如果第一趟快速排序后,分组结果是什么?( )","前面[2, 3, 1], 后面[9, 7 , 8, 6]","前面[1, 2, 3], 后面[7, 9, 8, 6]","前面[2, 3, 1], 后面[7, 9, 8, 6]","前面[2, 1, 3], 后面[9, 7, 8, 6]",C,"开始 i=0,j=7, key=5 从后往前搜索 i=0,j=5, key=5 [2, 3, 9, 1, 7, 5, 8, 6] 从前往后搜索 i=2,j=5,key=5 [2, 3, 5, 1, 7, 9, 8, 6] 从后往前搜索 i=2,j=3,key=5 [2, 3, 1, 5, 7, 9, 8, 6] 第一趟排序结束.分成:前面[2, 3, 1]和后面[7, 9, 8, 6]",0,0,0,0
1940302629925724162,0,1,"光明小学有128位同学参加夏令营,老师为这些学生从1~128编上号码.现在老师随机抽取一个号码,让小明找到这位同学,小明想用二分查找的方法去查找,请问最差情况下需要查找几次才能找到这位同学?( )",5,6,7,8,C,128位同学可以这样分解:128->64->32->16->8->4->2->1 即最多查找7次,0,0,0,0
1940302720996265985,0,1,"在Python编程语言中,下面程序的输出结果是?( ) def f(a, b, c=0): return a + b + c print(f(3, 9))",12,3,9,报错,A,"函数返回值为a+b+c,和为12.",0,0,0,0
1940302855967526914,0,1,"一张彩纸厚度为0.2mm,求对折20次后的厚度,下面Python代码错误的地方是?( ) width= 0.2 for i in range(1,20): width = width *2","循环体错误,应该是width = width **2","循环次数错误,应该是range(20)","循环次数错误,应该是range(19)","循环体错误,应该是width +=width *2",B,"对折20次,循环体应该执行20次,每次厚度为上次的两倍,width=width*2",0,0,0,0
1940303030081474562,0,1,"小明每天做俯卧撑,第1天做10个,之后每天比前一天多2个.可以计算5天总训练量的Python递推程序是下列哪个选项?( )","total = 0 for day in range(1,6): total += 8 + 2*day",total = 10 for _ in range(4): total += total + 2,total = 10 current = 10 for _ in range(4): current += 2 total += current,def push_up(n): return 10*n + 2*(n-1),C,"初始10个,之后每天+2(第2天12,第3天14...总训练量=10+12+14+16+18).",0,0,0,0
1940303173233070082,0,1,"小陈每年存100元,年利率5%,要计算5年后总额(假设年利率没有变化),下面Python程序段采用的算法是哪种?( ) def total_money(n): money = 0 for i in range(n): money = (money + 100) * 1.05 return money",递归,二分法,递推,冒泡排序,C,"通过循环迭代计算每一期的金额,属于递推.",0,0,0,0
1940322473524252673,0,1,"小明每天跑步距离是前一天的两倍,下列哪个选项可表示第n天距离?( )",dis[n] = dis[n-1] * 2,dis[n] = dis[n-1] + 2,dis[n] = 2^n,dis[n] = n * 2,A,"每天距离是前一天的2倍,递推关系为乘法.",0,0,0,0
1940324540294537218,0,1,"某社团志愿者人数每天增长量为前一天的1.5倍,若第1天增长100人,用递归法计算第5天增长量,下面Python代码 ① 处应该填入哪个选项?( ) def growth(n): if n == 1: return 100 return ①",growth(n-1) + 100,1.5 ** (n-1) * 100,growth(n-1) * 1.5,growth(n-1) * n,C,"每天增长量是前一天的1.5倍,递归公式为 f(n) = 1.5 × f(n-1).",0,0,0,0
1940324592761085954,0,3,"有如下Python程序, def jf(a,b=0): return a+b 使用语句 jf(10) 调用函数,程序后输出10.( )",,,,,1,"关键字参数在函数调用时可以省略,jf函数调用时输出10.",0,0,0,0
1940324666719248386,0,3,"调用Python库时可以给其取一个别名,如执行语句import numpy as np后,在程序中可以用np代替numpy.( )",,,,,1,"调用库时为方便后续代码编写,可给其取一个别名,语句格式为import 库名称  as 别名.",0,0,0,0
1940324702008299521,0,3,"函数内修改全局变量时,必须使用global声明,否则会创建同名局部变量.( )",,,,,1,Python作用域规则要求显式声明全局变量才能修改.,0,0,0,0
1940324738055589889,0,3,"Python语言编程中,必须把每一个循环语句组封装起来,设计成函数.( )",,,,,0,"Python语言编程中,可以把需要重复使用的代码封装起来,设计成函数.",0,0,0,0
1940324786806366209,0,3,将代码封装成函数可以提高程序的执行速度.( ),,,,,0,"函数的主要作用是提高代码复用性和可读性,而非执行速度.频繁的函数调用可能因栈操作增加开销,但现代解释器优化后影响可忽略.",0,0,0,0
1940324825800810498,0,3,"下面的Python程序的时间复杂度是否为O(n 2 )?( ) n = 1000 total = 0 for i in range(n): for j in range(i, n): total += 1 print(total)",,,,,1,时间复杂度是O(n 2 ).,0,0,0,0
1940324868766879746,0,3,"在用""分治算法""计算8^4时,为了体现""分而治之""的算法思想,我们可以先把问题分解成8^2 * 8^2,而不是直接计算8*8*8*8.( ) (备注:8^4就是8的四次方)",,,,,1,"分治算法的设计思想是将一个难以直接解决的大问题,分割成一些规模较小的相同问题,以便各个击破,分而治之.",0,0,0,0
1940324911724941313,0,3,"在Python语言编程中,递归函数必须包含for循环.( )",,,,,0,递归通过函数自调用实现.,0,0,0,0
1940324948901810178,0,3,递推算法必须有明确的递推公式才能实现.( ),,,,,1,"每一个递推算法,都有一个递推公式,通过递推公式我们可以更加明确的了解递推算法.",0,0,0,0
1940324988980207618,0,3,"定义函数时含有位置参数和关键字参数时,关键字参数必须写在位置参数之后,否则会造成语法错误.( )",,,,,1,"当位置参数和关键字参数二者共存时,关键字参数必须写在位置参数之后,否则会造成语法错误.",0,0,0,0
1940325160785465346,0,4,"无人机社团 小明参加了一个无人机社团,现有n架无人机,编号为1, 2, 3, ..., n,依照规则出队执行任务.规则:从队列中按顺序出队第 k 架无人机,直到剩下最后一架无人机时,它将完成最终任务.现在需要计算第m架被出队的无人机的编号,请补充完成该程序. def solve(n, k, m): if ① :  #递归终止条件:当排除第1架时 return (n + k - 1) % ② #计算首轮被排除的位置 else: return (solve( ③ ) + k) % n n, k, m = map(int, input().split()) print( ④ )",,,,,,"标准答案: 参考程序: def solve(n, k, m): if m == 1:   # ① 递归终止条件:当排除第1架时 return (n + k - 1) % n   # ② 计算首轮被排除的位置 else: return (solve(n-1, k, m-1) + k) % n  # ③ 递归缩小问题规模 n, k, m = map(int, input().split()) print(solve(n, k, m) + 1)  # ④ 调整索引偏移(从1开始) 试题难度:较难 试题解析: 评分标准: (1)m == 1 (或等效答案);(2分) (2)n (或等效答案);(2分) (3)n-1, k, m-1(或等效答案);(2分) (4)solve(n, k, m) + 1(或等效答案).(2分)说明:solve(n, k, m)给1分",0,0,0,0
1940325232543440897,0,4,"岩浆活动 2024年,我国科学家通过对嫦娥六号月壤样品的分析研究,发现月球背面某区域的岩浆活动层数呈现递减规律: 最上层有n层岩浆活动,下一层岩浆活动层数是上一层的三分之一(向下取整),直到层数小于等于1时停止. 此外,每层岩浆活动有一个厚度值,最上层厚度为t,下一层厚度为上一层的0.5倍. 请完善以下程序,计算该区域的总岩浆活动层数和总厚度. def moon(n, t): """""" 计算月球某区域的总岩浆活动层数和总厚度 n: 最上层的岩浆活动层数 t: 最上层的岩浆活动厚度 return: (总层数, 总厚度) """""" if ① : return 1, t else: sub_layers, sub_thickness = moon(n // 3, ② ) return ③ , t + sub_thickness # 测试代码 n = int(input(""请输入最上层的岩浆活动层数:"")) t = float(input(""请输入最上层的岩浆活动厚度:"")) total_layers, total_thickness = ④ print(f""该区域的总岩浆活动层数为:{total_layers}"") print(f""该区域的总岩浆活动厚度为:{total_thickness}"")",,,,,,"参考程序 def moon(n, t): """""" 计算月球某区域的总岩浆活动层数和总厚度 n: 最上层的岩浆活动层数 t: 最上层的岩浆活动厚度 return: (总层数, 总厚度) """""" if n <= 1: return 1, t else: sub_layers, sub_thickness = moon(n // 3, t * 0.5) return n + sub_layers, t + sub_thickness # 测试代码 n = int(input(""请输入最上层的岩浆活动层数:"")) t = float(input(""请输入最上层的岩浆活动厚度:"")) total_layers, total_thickness = moon(n, t) print(f""该区域的总岩浆活动层数为:{total_layers}"") print(f""该区域的总岩浆活动厚度为:{total_thickness}"") 试题难度:一般 试题解析: 评分标准: (1)n <= 1(或等效答案);(2分) (2)t * 0.5 (或等效答案);(3分) (3)n + sub_layers (或等效答案);(3分) (4)moon(n, t)(或等效答案).(2分)",0,0,0,0
1940325405057536001,0,4,"收费标准 某快递公司对于不同重量的包裹和不同的寄送距离有不同的收费标准.该公司将寄送距离分为两个区间: 在距离 distance 小于或等于 1000 公里时,如果包裹重量weight小于等于 2 千克,收费 base_near 元;如果重量大于 2 千克,超出 2 千克的部分每千克收费 extra_near 元. 在距离大于 1000 公里时,如果包裹重量小于等于 2 千克,收费 base_far 元;如果重量大于 2 千克,超出 2 千克的部分每千克收费 extra_far 元.编写一个函数来计算包裹的快递费用,完善空白处代码. def courier_fee(weight, distance, base_near, extra__near, base_far, extra_far): if distance <= 1000: if         ①        : fee = base_near else: ② fee = base_near + extra_charge else: if weight <= 2: fee =         ③ else: ④ fee = base_far + extra_charge return fee # 调用函数计算快递费用 result = courier_fee(5, 1500, 10, 3, 15, 5) print(result)",,,,,,"标准答案: 参考程序: def courier_fee(weight, distance, base_near, extra_near, base_far, extra_far): if distance <= 1000: if weight <= 2 : fee = base_near else: extra_charge = (weight-2) * extra_near fee = base_near + extra_charge else: if weight <= 2: f ee = base_far else: extra_charge = (weight - 2) * extra_far fee = base_far + extra_charge return fee # 调用函数计算快递费用 result = courier_fee(5, 1500, 10, 3, 15, 5) print(result) 评分标准: (1)weight <= 2(或等效答案);  (2分) (2)extra_charge = (weight-2) * extra_near(或等效答案); (4分) (3)base_far(或等效答案);   (2分) (4)extra_charge = (weight - 2) * extra_far (或等效答案).(4分)",0,0,0,0
